Name,ID
glossopharyngeal-vagus IX-X preganglion complex (UBERON),UBERON:0013499
glossopharyngeal-vagus IX-X ganglion complex (UBERON),UBERON:0013500
cloacal sphincter (UBERON),UBERON:0013501
5th arch mesenchyme (UBERON),UBERON:0013502
caudal vertebra cartilage element (UBERON),UBERON:0013503
caudal vertebra pre-cartilage condensation (UBERON),UBERON:0013504
cervical vertebra cartilage element (UBERON),UBERON:0013505
cervical vertebra pre-cartilage condensation (UBERON),UBERON:0013506
thoracic vertebra cartilage element (UBERON),UBERON:0013507
thoracic vertebra pre-cartilage condensation (UBERON),UBERON:0013508
lumbar vertebra cartilage element (UBERON),UBERON:0013509
lumbar vertebra pre-cartilage condensation (UBERON),UBERON:0013510
ambiens muscle (UBERON),UBERON:0013511
row of feathers (UBERON),UBERON:0013512
anal pterya (UBERON),UBERON:0013513
space surrounding organism (UBERON),UBERON:0013514
subdivision of oviduct (UBERON),UBERON:0013515
uterine tube magnum (UBERON),UBERON:0013516
avian uterine tube isthmus (UBERON),UBERON:0013519
subdivision of tube (UBERON),UBERON:0013522
lateral vaginal canal (UBERON),UBERON:0013523
median vaginal canal (UBERON),UBERON:0013524
stomach lumen (UBERON),UBERON:0013525
otocyst lumen (UBERON),UBERON:0013526
pectoral flipper tubercle (UBERON),UBERON:0013527
Brodmann (1909) area 11 (UBERON),UBERON:0013528
Brodmann area (UBERON),UBERON:0013529
retrosplenial region (UBERON),UBERON:0013531
Brodmann (1909) area 2 (UBERON),UBERON:0013533
Brodmann (1909) area 4 (UBERON),UBERON:0013535
Brodmann (1909) area 7 (UBERON),UBERON:0013538
Brodmann (1909) area 8 (UBERON),UBERON:0013539
Brodmann (1909) area 9 (UBERON),UBERON:0013540
Brodmann (1909) area 10 (UBERON),UBERON:0013541
Brodmann (1909) area 12 (UBERON),UBERON:0013543
Brodmann (1909) area 13 (UBERON),UBERON:0013544
Brodmann (1909) area 14 (UBERON),UBERON:0013545
Brodmann (1909) area 15 (UBERON),UBERON:0013546
Brodmann (1909) area 16 (UBERON),UBERON:0013547
Brodmann (1909) area 19 (UBERON),UBERON:0013550
Brodmann (1909) area 20 (UBERON),UBERON:0013551
Brodmann (1909) area 21 (UBERON),UBERON:0013552
Brodmann (1909) area 22 (UBERON),UBERON:0013553
Brodmann (1909) area 23 (UBERON),UBERON:0013554
Brodmann (1909) area 25 (UBERON),UBERON:0013556
Brodmann (1909) area 27 (UBERON),UBERON:0013558
Brodmann (1909) area 28 (UBERON),UBERON:0013559
Brodmann (1909) area 32 (UBERON),UBERON:0013560
Brodmann (1909) area 43 (UBERON),UBERON:0013561
Brodmann (1909) area 8a (UBERON),UBERON:0013562
Brodmann (1909) area 40 (UBERON),UBERON:0013573
metapodium bone 1 (UBERON),UBERON:0013581
metapodium bone 2 (UBERON),UBERON:0013582
metapodium bone 3 (UBERON),UBERON:0013583
metapodium bone 4 (UBERON),UBERON:0013584
metapodium bone 5 (UBERON),UBERON:0013585
fused metapodial bones 3 and 4 (UBERON),UBERON:0013586
fused metacarpal bones 3 and 4 (UBERON),UBERON:0013587
fused metatarsal bones 3 and 4 (UBERON),UBERON:0013588
koniocortex (UBERON),UBERON:0013589
cruciate sulcus (UBERON),UBERON:0013590
postsylvian sulcus (UBERON),UBERON:0013591
presylvian sulcus (UBERON),UBERON:0013592
suprasylvian sulcus (UBERON),UBERON:0013593
ectosylvian sulcus (UBERON),UBERON:0013594
postlateral sulcus (UBERON),UBERON:0013595
brain coronal sulcus (UBERON),UBERON:0013596
accessory nucleus of optic tract (UBERON),UBERON:0013598
dorsal accessory nucleus of optic tract (UBERON),UBERON:0013599
lateral accessory nucleus of optic tract (UBERON),UBERON:0013600
medial accessory nucleus of optic tract (UBERON),UBERON:0013601
layer of lateral geniculate body (UBERON),UBERON:0013605
magnocellular layer of dorsal nucleus of lateral geniculate body (UBERON),UBERON:0013606
parvocellular layer of dorsal nucleus of lateral geniculate body (UBERON),UBERON:0013607
inferior olive dorsal accessory nucleus (UBERON),UBERON:0013608
inferior olive medial accessory nucleus (UBERON),UBERON:0013609
inferior olive ventral accessory nucleus (UBERON),UBERON:0013610
lower jaw cingulum (UBERON),UBERON:0013612
upper jaw cingulum (UBERON),UBERON:0013613
fasciculus aberans (UBERON),UBERON:0013614
koniocellular layer of dorsal nucleus of lateral geniculate body (UBERON),UBERON:0013615
primary molar tooth (UBERON),UBERON:0013616
upper primary molar tooth (UBERON),UBERON:0013617
secondary molar tooth (UBERON),UBERON:0013618
upper secondary molar tooth (UBERON),UBERON:0013619
lower primary molar tooth (UBERON),UBERON:0013620
lower secondary molar tooth (UBERON),UBERON:0013621
manual autopod pad (UBERON),UBERON:0013622
pedal autopod pad (UBERON),UBERON:0013623
medial metatarsal pad (UBERON),UBERON:0013626
lateral metatarsal pad (UBERON),UBERON:0013627
pollical pad (UBERON),UBERON:0013628
hallical pad (UBERON),UBERON:0013629
short bone (UBERON),UBERON:0013630
sesamoid element (UBERON),UBERON:0013631
sesamoid cartilage (UBERON),UBERON:0013632
intertrochanteric crest (UBERON),UBERON:0013633
intertrochanteric line (UBERON),UBERON:0013634
sphincter colli muscle (UBERON),UBERON:0013635
epithelium of intestinal villus (UBERON),UBERON:0013636
prostate gland lateral lobe (UBERON),UBERON:0013637
horny papilla of tongue (UBERON),UBERON:0013638
mechanical papilla of tongue (UBERON),UBERON:0013639
internal cheek pouch (UBERON),UBERON:0013640
external cheek pouch (UBERON),UBERON:0013641
ring of oral cilia (UBERON),UBERON:0013642
lophophore (UBERON),UBERON:0013643
duodenal ampulla (UBERON),UBERON:0013644
gular gland (UBERON),UBERON:0013645
buccal nerve (UBERON),UBERON:0013646
lateral pterygoid nerve (UBERON),UBERON:0013647
masseteric artery (UBERON),UBERON:0013648
fused tarsal bones 1 and 2 (UBERON),UBERON:0013649
velar skeleton (UBERON),UBERON:0013653
elastica externa of notochord (UBERON),UBERON:0013655
dulla (UBERON),UBERON:0013656
hump (UBERON),UBERON:0013657
corpus cavernosum maxillaris (UBERON),UBERON:0013658
spongiose tissue of corpus cavernosum maxillaris (UBERON),UBERON:0013659
midline of corpus cavernosum maxillaris (UBERON),UBERON:0013670
nerve ending of of corpus cavernosum maxillaris (UBERON),UBERON:0013671
priapium (UBERON),UBERON:0013672
os priapium (UBERON),UBERON:0013673
ctenactinium (UBERON),UBERON:0013674
toxactinium (UBERON),UBERON:0013675
aproctal bone of priapium (UBERON),UBERON:0013676
serrated projection of ctenactinium (UBERON),UBERON:0013677
anatomical line between inner canthi (UBERON),UBERON:0013678
inner canthus of right eye (UBERON),UBERON:0013679
inner canthus of left eye (UBERON),UBERON:0013680
peripheral region of retina (UBERON),UBERON:0013682
left dorsal thalamus (UBERON),UBERON:0013683
right dorsal thalamus (UBERON),UBERON:0013684
foramen of skull (UBERON),UBERON:0013685
anatomical conduit space (UBERON),UBERON:0013686
pericranium (UBERON),UBERON:0013687
tonsil germinal center (UBERON),UBERON:0013688
appendix lymphoid tissue (UBERON),UBERON:0013689
buttock (UBERON),UBERON:0013691
inframammary fold (UBERON),UBERON:0013692
cerebral cortex neuropil (UBERON),UBERON:0013693
brain endothelium (UBERON),UBERON:0013694
colon endothelium (UBERON),UBERON:0013695
tonsil epithelium (UBERON),UBERON:0013696
exocrine pancreas epithelium (UBERON),UBERON:0013697
strand of pubic hair (UBERON),UBERON:0013698
strand of axillary hair (UBERON),UBERON:0013699
axial musculature (UBERON),UBERON:0013700
main body axis (UBERON),UBERON:0013701
body proper (UBERON),UBERON:0013702
integumentary projection (UBERON),UBERON:0013703
notochordal canal (UBERON),UBERON:0013704
fascia of Scarpa (UBERON),UBERON:0013705
bone spine (UBERON),UBERON:0013706
iliac spine (UBERON),UBERON:0013707
anterior superior iliac spine (UBERON),UBERON:0013708
anterior inferior iliac spine (UBERON),UBERON:0013709
posterior superior iliac spine (UBERON),UBERON:0013710
posterior inferior iliac spine (UBERON),UBERON:0013711
anterior iliac spine (UBERON),UBERON:0013712
posterior iliac spine (UBERON),UBERON:0013713
ilio-marsupialis muscle (UBERON),UBERON:0013715
branch of ilio-marsupialis muscle (UBERON),UBERON:0013716
superficial inguinal ring (UBERON),UBERON:0013717
dartos muscle (UBERON),UBERON:0013718
dartos muscle of scrotum (UBERON),UBERON:0013719
dartos muscle of labia majora (UBERON),UBERON:0013720
deep inguinal ring (UBERON),UBERON:0013721
anterior talofibular ligament (UBERON),UBERON:0013725
posterior talofibular ligament (UBERON),UBERON:0013726
notochordal fluid (UBERON),UBERON:0013727
mycetome (UBERON),UBERON:0013730
basilar papilla (UBERON),UBERON:0013731
vestibule of nasal cavity (UBERON),UBERON:0013732
caudal linear nucleus (UBERON),UBERON:0013733
rostral linear nucleus (UBERON),UBERON:0013734
interfascicular linear nucleus (UBERON),UBERON:0013736
paranigral nucleus (UBERON),UBERON:0013737
parabrachial pigmental nucleus (UBERON),UBERON:0013738
base of crypt of Lieberkuhn (UBERON),UBERON:0013739
wall of crypt of Lieberkuhn (UBERON),UBERON:0013740
base of crypt of Lieberkuhn of large intestine (UBERON),UBERON:0013741
wall of crypt of Lieberkuhn of large intestine (UBERON),UBERON:0013742
base of crypt of Lieberkuhn of small intestine (UBERON),UBERON:0013743
wall of crypt of Lieberkuhn of small intestine (UBERON),UBERON:0013744
zona intermedia of adrenal gland (UBERON),UBERON:0013745
basibranchial element (UBERON),UBERON:0013746
basibranchial cartilage (UBERON),UBERON:0013747
ulnar metaphysis (UBERON),UBERON:0013748
metaphysis of humerus (UBERON),UBERON:0013749
metaphysis of tibia (UBERON),UBERON:0013750
metaphysis of radius (UBERON),UBERON:0013751
diaphysis of metacarpal bone (UBERON),UBERON:0013752
distal epiphysis of metacarpal bone (UBERON),UBERON:0013753
integumentary system layer (UBERON),UBERON:0013754
arterial blood (UBERON),UBERON:0013755
venous blood (UBERON),UBERON:0013756
capillary blood (UBERON),UBERON:0013757
cervical os (UBERON),UBERON:0013758
internal cervical os (UBERON),UBERON:0013759
external cervical os (UBERON),UBERON:0013760
cervical cavity (UBERON),UBERON:0013761
obsolete sensory epithelium of spiral organ (UBERON),UBERON:0013763
common crus of semicircular duct (UBERON),UBERON:0013764
digestive system element (UBERON),UBERON:0013765
epicanthal fold (UBERON),UBERON:0013766
frontal process of maxilla (UBERON),UBERON:0013767
great vessel of heart (UBERON),UBERON:0013768
uterine lumen (UBERON),UBERON:0013769
intermammary cleft (UBERON),UBERON:0013770
line connecting laterally paired nipples (UBERON),UBERON:0013771
left nipple (UBERON),UBERON:0013772
right nipple (UBERON),UBERON:0013773
diaphysis of metatarsal bone (UBERON),UBERON:0013774
skin of palmar/plantar part of autopod (UBERON),UBERON:0013776
skin of palm of manus (UBERON),UBERON:0013777
skin of sole of pes (UBERON),UBERON:0013778
nigrostriatal tract (UBERON),UBERON:0014169
piriform cortex layer 1 (UBERON),UBERON:0014277
piriform cortex layer 2 (UBERON),UBERON:0014280
piriform cortex layer 3 (UBERON),UBERON:0014283
endopiriform nucleus (UBERON),UBERON:0014284
dorsal cap of Kooy (UBERON),UBERON:0014286
medial accessory olive (UBERON),UBERON:0014287
extrastriate cortex (UBERON),UBERON:0014370
future telencephalon (UBERON),UBERON:0014371
fibroelastic membrane of larynx (UBERON),UBERON:0014372
embryoid body (UBERON),UBERON:0014374
intrinsic muscle of manus (UBERON),UBERON:0014375
thenar muscle (UBERON),UBERON:0014376
hypothenar muscle (UBERON),UBERON:0014377
intrinsic muscle of pes (UBERON),UBERON:0014378
adductor hallucis muscle (UBERON),UBERON:0014379
flexor digitorum brevis muscle (UBERON),UBERON:0014380
whorl of hair (UBERON),UBERON:0014381
collection of hairs on head or neck (UBERON),UBERON:0014382
aryepiglottic fold (UBERON),UBERON:0014385
vertebral endplate (UBERON),UBERON:0014386
mesenchyme derived from neural crest (UBERON),UBERON:0014387
kidney collecting duct epithelium (UBERON),UBERON:0014388
gustatory papilla of tongue (UBERON),UBERON:0014389
muscle layer of ileum (UBERON),UBERON:0014390
palmar/plantar sweat gland (UBERON),UBERON:0014391
sweat of palm (UBERON),UBERON:0014392
sweat of axilla (UBERON),UBERON:0014393
uterine fat pad (UBERON),UBERON:0014394
proximal mesopodial bone (UBERON),UBERON:0014395
interscapular fat pad (UBERON),UBERON:0014396
lateral process of malleus (UBERON),UBERON:0014397
respiratory muscle (UBERON),UBERON:0014398
sinusoidal space (UBERON),UBERON:0014399
hepatic sinusoidal space (UBERON),UBERON:0014400
renal venous blood vessel (UBERON),UBERON:0014401
sex-specific anatomical structure (UBERON),UBERON:0014402
male anatomical structure (UBERON),UBERON:0014403
female anatomical structure (UBERON),UBERON:0014404
nymph stage (UBERON),UBERON:0014405
nauplius stage (UBERON),UBERON:0014406
metacromion (UBERON),UBERON:0014409
fibularis quartus (UBERON),UBERON:0014410
greater sciatic notch (UBERON),UBERON:0014411
sciatic notch (UBERON),UBERON:0014430
lesser sciatic notch (UBERON),UBERON:0014436
iliac crest (UBERON),UBERON:0014437
superior pubic ramus (UBERON),UBERON:0014438
inferior pubic ramus (UBERON),UBERON:0014439
ischiopubic ramus (UBERON),UBERON:0014440
ischial ramus (UBERON),UBERON:0014441
superior ischial ramus (UBERON),UBERON:0014442
inferior ischial ramus (UBERON),UBERON:0014443
pubic ramus (UBERON),UBERON:0014444
acetabular fossa (UBERON),UBERON:0014445
acetabular notch (UBERON),UBERON:0014446
feathered facial disc (UBERON),UBERON:0014447
feathered ear tuft (UBERON),UBERON:0014448
pretectal nucleus (UBERON),UBERON:0014450
tongue taste bud (UBERON),UBERON:0014451
gustatory epithelium of tongue (UBERON),UBERON:0014452
gustatory epithelium of palate (UBERON),UBERON:0014453
visceral abdominal adipose tissue (UBERON),UBERON:0014454
subcutaneous abdominal adipose tissue (UBERON),UBERON:0014455
extraperitoneal space (UBERON),UBERON:0014456
obsolete adult eye primordium (UBERON),UBERON:0014457
female bulbospongiosus muscle (UBERON),UBERON:0014458
temporal fenestra (UBERON),UBERON:0014459
supratemporal fenestra (UBERON),UBERON:0014460
infratemporal fenestra (UBERON),UBERON:0014461
obsolete ptychocyst (UBERON),UBERON:0014462
cardiac ganglion (UBERON),UBERON:0014463
renal fat pad (UBERON),UBERON:0014464
antorbital fenestra (UBERON),UBERON:0014465
subarachnoid fissure (UBERON),UBERON:0014466
ansoparamedian fissure of cerebellum (UBERON),UBERON:0014468
primary fissure of cerebellum (UBERON),UBERON:0014471
precentral fissure of cerebellum (UBERON),UBERON:0014473
postcentral fissure of cerebellum (UBERON),UBERON:0014474
endostylar duct (UBERON),UBERON:0014475
thoracic skeleton (UBERON),UBERON:0014477
rib skeletal system (UBERON),UBERON:0014478
elephant trunk (UBERON),UBERON:0014479
blood feather (UBERON),UBERON:0014480
sex skin (UBERON),UBERON:0014481
ischial callosity (UBERON),UBERON:0014482
distal phalanx of digit 1 (UBERON),UBERON:0014483
distal phalanx of digit 2 (UBERON),UBERON:0014484
distal phalanx of digit 3 (UBERON),UBERON:0014485
distal phalanx of digit 4 (UBERON),UBERON:0014486
distal phalanx of digit 5 (UBERON),UBERON:0014487
middle phalanx of digit 2 (UBERON),UBERON:0014488
middle phalanx of digit 3 (UBERON),UBERON:0014489
middle phalanx of digit 4 (UBERON),UBERON:0014490
middle phalanx of digit 5 (UBERON),UBERON:0014491
proximal phalanx of digit 1 (UBERON),UBERON:0014501
proximal phalanx of digit 2 (UBERON),UBERON:0014502
proximal phalanx of digit 3 (UBERON),UBERON:0014503
proximal phalanx of digit 4 (UBERON),UBERON:0014504
proximal phalanx of digit 5 (UBERON),UBERON:0014505
distal interphalangeal joint of digit 3 (UBERON),UBERON:0014506
distal interphalangeal joint of pedal digit 3 (UBERON),UBERON:0014507
distal interphalangeal joint of manual digit 3 (UBERON),UBERON:0014508
distal sesamoid impar ligament (UBERON),UBERON:0014509
lamina of omasum (UBERON),UBERON:0014510
anterodorsal nucleus of medial geniculate body (UBERON),UBERON:0014521
dorsolateral oculomotor nucleus (UBERON),UBERON:0014522
oculomotor division of oculomotor nuclear complex (UBERON),UBERON:0014523
electromotor division of oculomotor nuclear complex (UBERON),UBERON:0014524
limb of internal capsule of telencephalon (UBERON),UBERON:0014525
anterior limb of internal capsule (UBERON),UBERON:0014526
posterior limb of internal capsule (UBERON),UBERON:0014527
extreme capsule (UBERON),UBERON:0014528
lenticular fasciculus (UBERON),UBERON:0014529
white matter lamina of neuraxis (UBERON),UBERON:0014530
white matter lamina of diencephalon (UBERON),UBERON:0014531
white matter lamina of cerebral hemisphere (UBERON),UBERON:0014532
medullary lamina of thalamus (UBERON),UBERON:0014533
external medullary lamina of thalamus (UBERON),UBERON:0014534
periamygdaloid cortex (UBERON),UBERON:0014537
subdivision of spinal cord central canal (UBERON),UBERON:0014538
precommissural fornix of forebrain (UBERON),UBERON:0014539
white matter lamina of cerebellum (UBERON),UBERON:0014540
thoracic division of spinal cord central canal (UBERON),UBERON:0014541
cervical division of cord spinal central canal (UBERON),UBERON:0014542
lumbar division of spinal cord central canal (UBERON),UBERON:0014543
